time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-27T11:15:08.636Z,60.0535,-153.0604,97.3,1.8,ml,,,,0.63,ak,ak024f99280p,2024-11-27T11:18:41.428Z,"65 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-27T11:05:30.520Z,18.643166666667,-66.932,17.9,2.23,md,6,248,0.2438,0.2,pr,pr71466968,2024-11-27T11:49:28.820Z,"18 km NNE of Isabela, Puerto Rico",earthquake,1.41,1,0.18213952425659,5,reviewed,pr,pr
2024-11-27T10:53:18.190Z,19.192167282104,-155.37049865723,31.069999694824,1.75,md,28,191,0.05182,0.119999997,hv,hv74543222,2024-11-27T10:54:54.540Z,"11 km E of Pāhala, Hawaii",earthquake,0.9,0.730000019,0.0500000007,3,automatic,hv,hv
2024-11-27T10:39:28.370Z,37.639831542969,-119.03749847412,-1.0199999809265,1.49,md,19,105,0.007322,0.04,nc,nc75091401,2024-11-27T11:37:23.012Z,"5 km WNW of Mammoth Lakes, CA",earthquake,0.23,0.150000006,0.23,19,automatic,nc,nc
2024-11-27T10:38:35.378Z,38.6772,-119.3776,9.3,1.2,ml,9,74.35,0.282,0.1503,nn,nn00888028,2024-11-27T17:03:44.154Z,"12 km SSW of Smith Valley, Nevada",earthquake,,3.2,0.15,2,reviewed,nn,nn
2024-11-27T10:38:12.770Z,19.39066696167,-155.25283813477,1.3799999952316,1.84000003,md,22,48,0.005329,0.25999999,hv,hv74543212,2024-11-27T10:41:10.010Z,"6 km SSW of Volcano, Hawaii",earthquake,0.26,0.209999993,0.230000004,18,automatic,hv,hv
2024-11-27T10:37:04.540Z,38.768501281738,-122.71183013916,2.2200000286102,1.4,md,12,127,0.009816,0.18,nc,nc75091396,2024-11-27T11:27:16.940Z,"2 km WSW of Anderson Springs, CA",earthquake,0.67,0.829999983,0.27,12,automatic,nc,nc
2024-11-27T10:29:36.450Z,20.067833333333,-154.42233333333,32.25,3.51,ml,66,304,0.6753,0.13,hv,hv74543202,2024-11-27T19:16:02.818Z,"75 km ENE of Honomu, Hawaii",earthquake,0.69,1.71,0.14253101064328,54,reviewed,hv,hv
2024-11-27T10:28:56.880Z,36.26966667,-97.49516667,6.9,1.32,ml,81,28,0.06928640364,0.23,ok,ok2024xhog,2024-11-27T13:07:16.894Z,"3 km W of Lucien, Oklahoma",earthquake,,0.4,0.26,29,reviewed,ok,ok
2024-11-27T10:28:19.520Z,37.633167266846,-119.04149627685,-1.289999961853,0.89,md,8,79,0.01383,0.03,nc,nc75091386,2024-11-27T10:29:55.192Z,"6 km W of Mammoth Lakes, CA",earthquake,0.25,0.899999976,0.14,8,automatic,nc,nc
2024-11-27T10:27:54.710Z,38.841835021973,-122.83032989502,1.0299999713898,1.19,md,21,86,0.00517,0.03,nc,nc75091381,2024-11-27T11:17:18.879Z,"10 km WNW of Cobb, CA",earthquake,0.2,0.409999996,0.15,22,automatic,nc,nc
2024-11-27T10:27:47.760Z,37.634334564209,-119.04133605957,-0.95999997854233,1.72,md,19,121,0.008579,0.04,nc,nc75091376,2024-11-27T11:09:27.819Z,"6 km W of Mammoth Lakes, CA",earthquake,0.25,0.209999993,0.24,19,automatic,nc,nc
2024-11-27T10:23:12.160Z,39.945499420166,-122.82466888428,-0.68999999761581,2.21,md,15,56,,0.33,nc,nc75091361,2024-11-27T10:59:31.743Z,"34 km  of Alder Springs, CA",earthquake,0.84,4.03999996,0.23,10,automatic,nc,nc
2024-11-27T10:21:24.310Z,33.474,-116.5238333,11.93,1.25,ml,75,35,0.06867,0.21,ci,ci40988352,2024-11-27T14:51:20.840Z,"17 km ESE of Anza, CA",earthquake,0.17,0.36,0.162,26,reviewed,ci,ci
2024-11-27T10:20:52.819Z,62.1483,-144.9081,25.2,0.9,ml,,,,0.64,ak,ak024f98hye9,2024-11-27T10:22:24.978Z,"26 km SE of Gakona, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-11-27T10:20:23.020Z,47.554,-111.92466666667,15.75,0.95,ml,11,239,0.5116,0.17,mb,mb90067083,2024-11-27T15:44:44.910Z,"6 km N of Simms, Montana",earthquake,2.19,1,0.15832911859668,6,reviewed,mb,mb
2024-11-27T10:14:10.990Z,33.0146667,-116.343,10.47,1.26,ml,59,47,0.07112,0.21,ci,ci40988344,2024-11-27T14:52:23.830Z,"24 km SW of Ocotillo Wells, CA",earthquake,0.2,0.4,0.256,26,reviewed,ci,ci
2024-11-27T10:12:23.960Z,33.6571667,-116.7013333,17.17,0.37,ml,18,98,0.05491,0.1,ci,ci40988336,2024-11-27T14:51:11.538Z,"9 km S of Idyllwild, CA",earthquake,0.25,0.44,0.159,9,reviewed,ci,ci
2024-11-27T10:06:25.403Z,60.0974,-152.8051,116.4,2.3,ml,,,,0.9,ak,ak024f98ew91,2024-11-27T10:09:36.740Z,"62 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-27T10:05:08.650Z,38.760166168213,-122.71466827393,1.7699999809265,1.3,md,12,118,0.008095,0.02,nc,nc75091346,2024-11-27T10:49:27.677Z,"3 km WSW of Anderson Springs, CA",earthquake,0.36,0.25999999,0.22,11,automatic,nc,nc
2024-11-27T10:01:30.620Z,37.448833465576,-118.74933624268,2.5099999904633,1.27,md,10,179,0.1924,0.05,nc,nc75091341,2024-11-27T10:39:29.606Z,"14 km WNW of Round Valley, CA",earthquake,0.72,3.4000001,0.22,8,automatic,nc,nc
2024-11-27T09:56:39.450Z,44.260166666667,-114.99,1.99,1.76,ml,13,68,0.1853,0.16,mb,mb90067068,2024-11-27T15:07:34.890Z,"6 km NW of Stanley, Idaho",earthquake,0.36,1.31,0.23717152945438,17,reviewed,mb,mb
2024-11-27T09:55:42.060Z,19.261167526245,-155.43899536133,31.35000038147,1.77999997,md,21,97,0.04573,0.100000001,hv,hv74543152,2024-11-27T09:57:19.310Z,"7 km NNE of Pāhala, Hawaii",earthquake,0.55,0.569999993,0.150000006,4,automatic,hv,hv
2024-11-27T09:43:47.380Z,37.637001037598,-119.04350280762,-1.4099999666214,0.8,md,8,88,0.01285,0.03,nc,nc75091326,2024-11-27T09:45:25.058Z,"6 km WNW of Mammoth Lakes, CA",earthquake,0.28,0.920000017,0.17,8,automatic,nc,nc
2024-11-27T09:42:39.085Z,31.972,-104.018,7.7661,1.9,ml,34,71,0,0.2,tx,tx2024xhmt,2024-11-27T11:14:30.642Z,"28 km S of Malaga, New Mexico",earthquake,0.54310674744227,0.59997489010692,0.2,26,reviewed,tx,tx
2024-11-27T09:40:19.230Z,33.5891667,-116.8135,4.83,0.52,ml,38,69,0.04978,0.15,ci,ci40988328,2024-11-27T14:52:27.860Z,"14 km WNW of Anza, CA",earthquake,0.14,0.28,0.126,18,reviewed,ci,ci
2024-11-27T09:26:47.750Z,33.6596667,-116.741,14.95,-0.15,ml,13,100,0.05603,0.18,ci,ci40988320,2024-11-27T20:38:06.766Z,"9 km SSW of Idyllwild, CA",earthquake,0.55,0.72,0.103,8,reviewed,ci,ci
2024-11-27T09:24:21.720Z,37.634166717529,-119.04399871826,-1.4299999475479,0.75,md,8,80,0.01469,0.05,nc,nc75091316,2024-11-27T09:25:59.751Z,"6 km W of Mammoth Lakes, CA",earthquake,0.54,1.61000001,0.21,8,automatic,nc,nc
2024-11-27T09:24:21.424Z,61.896,-149.0663,6.3,1.5,ml,,,,0.57,ak,ak024f97xb8e,2024-11-27T09:26:04.996Z,"19 km NNE of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-27T09:23:32.220Z,37.63399887085,-119.04383087158,-1.6900000572205,1.1,md,8,128,0.01468,0.05,nc,nc75091306,2024-11-27T09:25:09.804Z,"6 km W of Mammoth Lakes, CA",earthquake,0.28,1.44000006,0.22,8,automatic,nc,nc
2024-11-27T09:22:44.980Z,31.5428333,-115.6981667,10.75,2.8,ml,14,82,0.1678,0.16,ci,ci40988312,2024-11-27T20:20:36.452Z,"84 km ESE of Maneadero, B.C., MX",earthquake,0.22,0.7,0.142,15,reviewed,ci,ci
2024-11-27T09:19:37.920Z,19.16250038147,-155.49366760254,32.70000076294,2.23000002,md,40,120,0.03065,0.129999995,hv,hv74543137,2024-11-27T09:21:20.590Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.62,0.779999971,0.0799999982,3,automatic,hv,hv
2024-11-27T09:19:31.626Z,63.8422,-148.9832,24.4,1.4,ml,,,,0.79,ak,ak024f97w9fu,2024-11-27T09:21:50.250Z,"1 km SSW of Healy, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-11-27T09:11:03.900Z,37.634166717529,-119.04566955566,-2.5599999427795,0.81,md,8,79,0.01577,0.07,nc,nc75091271,2024-11-27T09:12:39.720Z,"6 km W of Mammoth Lakes, CA",earthquake,0.27,9.02000046,0.15,8,automatic,nc,nc
2024-11-27T09:09:36.760Z,37.635501861572,-119.04383087158,-1.9900000095367,0.46,md,7,93,0.01382,0.03,nc,nc75091266,2024-11-27T09:11:14.787Z,"6 km W of Mammoth Lakes, CA",earthquake,0.44,2.91000009,0.2,7,automatic,nc,nc
2024-11-27T09:08:54.188Z,57.3049,-155.5756,93.4,2.1,ml,,,,0.77,ak,ak024f97tyay,2024-11-27T09:11:04.107Z,"73 km WSW of Karluk, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-11-27T09:07:39.060Z,37.634834289551,-119.04100036621,-0.91000002622604,1.41,md,9,83,0.01241,0.01,nc,nc75091256,2024-11-27T09:09:15.752Z,"5 km W of Mammoth Lakes, CA",earthquake,0.31,0.730000019,0.17,10,automatic,nc,nc
2024-11-27T09:05:56.090Z,19.264833450317,-155.36766052246,30.040000915527,2.19000006,md,57,136,0.03916,0.150000006,hv,hv74543112,2024-11-27T09:07:47.590Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.45,0.50999999,0.150000006,17,automatic,hv,hv
2024-11-27T09:05:16.560Z,34.1905,-117.5993333,6.23,0.95,ml,32,58,0.06878,0.16,ci,ci40988304,2024-11-27T18:08:48.451Z,"8 km NNW of Rancho Cucamonga, CA",earthquake,0.23,0.45,0.118,13,reviewed,ci,ci
2024-11-27T09:03:25.970Z,38.673667907715,-122.80766296387,5.8600001335144,2.01,md,49,40,0.05405,0.07,nc,nc75091246,2024-11-27T09:06:26.450Z,"9 km NE of Healdsburg, CA",earthquake,0.18,0.569999993,0.17,45,automatic,nc,nc
2024-11-27T09:01:16.110Z,38.670833587646,-122.80533599853,7.3400001525879,1.58,md,31,99,0.05476,0.05,nc,nc75091236,2024-11-27T09:02:55.566Z,"9 km NE of Healdsburg, CA",earthquake,0.3,0.769999981,0.16,28,automatic,nc,nc
2024-11-27T08:59:10.742Z,9.1146,126.6251,59.188,5,mb,62,73,2.28,1.2,us,us7000nug7,2024-11-27T09:37:01.603Z,"42 km ENE of Bacolod, Philippines",earthquake,9.25,5.982,0.074,58,reviewed,us,us
2024-11-27T08:56:50.120Z,38.761165618896,-122.7148361206,1.1900000572205,1.08,md,8,116,0.007849,0.03,nc,nc75091221,2024-11-27T08:58:25.004Z,"3 km WSW of Anderson Springs, CA",earthquake,0.44,0.600000024,0.24,4,automatic,nc,nc
2024-11-27T08:55:42.340Z,38.787998199463,-122.77899932861,10.819999694824,1.35,md,9,136,0.02012,0.31,nc,nc75091201,2024-11-27T10:09:27.410Z,"2 km NW of The Geysers, CA",earthquake,3.8,2.68000007,0.32,9,automatic,nc,nc
2024-11-27T08:55:38.460Z,37.634333333333,-119.04116666667,-0.84,3.67,ml,35,55,0.01284,0.06,nc,nc75091226,2024-11-27T20:26:15.156Z,"5 km W of Mammoth Lakes, CA",earthquake,0.15,0.17,0.15,157,reviewed,nc,nc
2024-11-27T08:55:01.750Z,37.63733291626,-119.03932952881,-1.039999961853,1.67,md,16,136,0.009832,0.04,nc,nc75091206,2024-11-27T10:19:29.482Z,"5 km WNW of Mammoth Lakes, CA",earthquake,0.3,0.200000003,0.17,17,automatic,nc,nc
2024-11-27T08:54:35.610Z,37.635501861572,-119.0419998169,-1.0199999809265,1.47,md,13,85,0.01262,0.04,nc,nc75091186,2024-11-27T09:42:18.209Z,"6 km W of Mammoth Lakes, CA",earthquake,0.22,0.310000002,0.22,12,automatic,nc,nc
2024-11-27T08:54:21.820Z,38.755001068115,-122.71366882324,1.3500000238419,2.44,md,62,39,0.01095,0.08,nc,nc75091196,2024-11-27T09:52:16.284Z,"3 km SW of Anderson Springs, CA",earthquake,0.15,0.239999995,0.13,65,automatic,nc,nc
2024-11-27T08:54:07.170Z,37.636501312256,-119.04000091553,-0.86000001430511,1.35,md,11,61,0.01075,0.04,nc,nc75091181,2024-11-27T09:32:15.140Z,"5 km W of Mammoth Lakes, CA",earthquake,0.25,0.289999992,0.21,12,automatic,nc,nc
2024-11-27T08:54:00.080Z,37.634334564209,-119.0436630249,-2.8399999141693,1.98,md,12,67,0.01437,0.24,nc,nc75091191,2024-11-27T09:52:15.284Z,"6 km W of Mammoth Lakes, CA",earthquake,0.38,1.41999996,0.13,10,automatic,nc,nc
2024-11-27T08:52:20.350Z,37.636833190918,-119.04133605957,-1.4900000095367,0.85,md,8,89,0.01144,0.02,nc,nc75091176,2024-11-27T09:22:17.072Z,"5 km W of Mammoth Lakes, CA",earthquake,0.41,1.25999999,0.06,7,automatic,nc,nc
2024-11-27T08:52:04.620Z,37.636165618896,-119.04016876221,-0.97000002861023,1.24,md,11,61,0.01106,0.04,nc,nc75091171,2024-11-27T09:12:15.999Z,"5 km W of Mammoth Lakes, CA",earthquake,0.21,0.519999981,0.39,12,automatic,nc,nc
2024-11-27T08:51:18.430Z,37.63733291626,-119.03849792481,-0.37999999523163,2.24,md,16,154,0.04263,0.07,nc,nc75091166,2024-11-27T09:09:31.069Z,"5 km WNW of Mammoth Lakes, CA",earthquake,0.38,2.08999991,0.12,17,automatic,nc,nc
2024-11-27T08:51:14.640Z,37.636001586914,-119.04299926758,-1.5499999523163,2.29,md,8,86,0.013,0.07,nc,nc75091161,2024-11-27T09:09:30.979Z,"6 km W of Mammoth Lakes, CA",earthquake,0.29,1.15999997,0.07,8,automatic,nc,nc
2024-11-27T08:49:40.070Z,37.638832092285,-119.03866577148,-0.79000002145767,2.27,md,15,57,0.008599,0.05,nc,nc75091146,2024-11-27T09:09:28.979Z,"5 km WNW of Mammoth Lakes, CA",earthquake,0.22,0.25999999,0.27,14,automatic,nc,nc
2024-11-27T08:49:06.150Z,37.634834289551,-119.04467010498,-2.75,2.79,md,20,123,0.01118,0.07,nc,nc75091151,2024-11-27T15:37:47.168Z,"6 km W of Mammoth Lakes, CA",earthquake,0.24,0.180000007,0.33,21,automatic,nc,nc
2024-11-27T08:43:47.140Z,37.633666992188,-119.04166412353,-1.0199999809265,1.2,md,8,80,0.01358,0.04,nc,nc75091126,2024-11-27T09:09:26.978Z,"6 km W of Mammoth Lakes, CA",earthquake,0.27,0.839999974,0.14,8,automatic,nc,nc
2024-11-27T08:23:13.410Z,19.384666442871,-155.23832702637,1.210000038147,2.42,ml,52,56,0.01125,0.340000004,hv,hv74543047,2024-11-27T08:26:07.410Z,"6 km S of Volcano, Hawaii",earthquake,0.34,0.200000003,0.47,31,automatic,hv,hv
2024-11-27T08:21:34.742Z,62.2887,-150.7281,57.9,1.7,ml,,,,0.52,ak,ak024f97b9ia,2024-11-27T08:23:50.845Z,"23 km S of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-27T08:19:29.729Z,-23.0384,-68.8795,107.497,4.3,mb,26,82,0.651,0.89,us,us7000nufp,2024-11-27T14:35:04.040Z,"64 km S of Calama, Chile",earthquake,4.42,3.897,0.168,10,reviewed,us,us
2024-11-27T08:18:29.450Z,32.097,-101.483,8.7646,1.2,ml,9,58,0.1,0.1,tx,tx2024xhka,2024-11-27T12:38:42.114Z,"11 km W of Forsan, Texas",earthquake,1.3890454948848,1.8602277026077,0.2,19,reviewed,tx,tx
2024-11-27T08:10:46.090Z,33.9726667,-117.1681667,13.43,1,ml,52,60,0.02551,0.18,ci,ci40988288,2024-11-27T14:52:30.610Z,"8 km NE of Moreno Valley, CA",earthquake,0.19,0.46,0.204,30,reviewed,ci,ci
2024-11-27T08:09:34.360Z,19.4543,-68.0701,70,3.57,md,8,337,1.6135,0.47,pr,pr2024332000,2024-11-27T08:42:08.992Z,"102 km NNE of Punta Cana, Dominican Republic",earthquake,7.73,25.48,0.08,8,reviewed,pr,pr
2024-11-27T08:06:39.100Z,38.822498321533,-122.80850219727,3.0599999427795,0.76,md,14,69,0.00152,0.02,nc,nc75091101,2024-11-27T08:22:16.677Z,"7 km NNW of The Geysers, CA",earthquake,0.33,0.949999988,0.07,14,automatic,nc,nc
2024-11-27T08:01:29.510Z,19.386167526245,-155.23649597168,1.9299999475479,1.76999998,md,17,78,0.01312,0.140000001,hv,hv74543017,2024-11-27T08:03:02.090Z,"6 km S of Volcano, Hawaii",earthquake,0.37,0.230000004,0.25,12,automatic,hv,hv
2024-11-27T07:59:36.930Z,33.3476667,-116.3596667,13.16,1.56,ml,79,24,0.0218,0.19,ci,ci40988280,2024-11-27T14:52:34.420Z,"10 km N of Borrego Springs, CA",earthquake,0.14,0.39,0.202,26,reviewed,ci,ci
2024-11-27T07:47:38.403Z,64.4078,-146.6787,10.1,0.8,ml,,,,1.34,ak,ak024f96vewm,2024-11-27T07:52:12.002Z,"5 km NW of Harding-Birch Lakes, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-27T07:27:51.370Z,33.7701667,-118.1463333,10.39,1.43,ml,37,119,0.04809,0.35,ci,ci37690612,2024-11-27T18:25:41.645Z,"4 km SSE of Long Beach, CA",earthquake,0.46,0.74,0.199,22,reviewed,ci,ci
2024-11-27T07:27:19.650Z,35.1845,-120.3311667,-0.39,2.77,ml,44,63,0.1827,0.27,ci,ci40988272,2024-11-27T17:44:47.212Z,"20 km NE of Nipomo, CA",earthquake,0.25,0.83,0.138,88,reviewed,ci,ci
2024-11-27T07:07:47.220Z,37.636165618896,-119.04100036621,-1.0099999904633,1.66,md,16,146,0.01159,0.04,nc,nc75091066,2024-11-27T08:09:31.591Z,"5 km W of Mammoth Lakes, CA",earthquake,0.33,0.189999998,0.19,17,automatic,nc,nc
2024-11-27T07:03:12.360Z,36.808334350586,-121.54266357422,5.4000000953674,1.83,md,31,47,0.03186,0.15,nc,nc75091061,2024-11-27T07:52:18.487Z,"4 km SSW of San Juan Bautista, CA",earthquake,0.31,0.589999974,0.21,29,automatic,nc,nc
2024-11-27T07:00:03.460Z,19.381332397461,-155.24200439453,1.7400000095367,1.79999995,md,22,69,0.007835,0.170000002,hv,hv74542952,2024-11-27T07:02:07.560Z,"6 km S of Volcano, Hawaii",earthquake,0.23,0.209999993,0.239999995,20,automatic,hv,hv
2024-11-27T06:53:36.110Z,35.0261667,-118.2161667,3.54,1.32,ml,32,49,0.1243,0.17,ci,ci40988248,2024-11-27T17:35:01.790Z,"5 km SW of Mojave, CA",earthquake,0.21,0.74,0.175,28,reviewed,ci,ci
2024-11-27T06:51:27.350Z,37.636665344238,-119.04033660889,-2.3099999427795,0.96,md,7,102,0.01087,0.02,nc,nc75091036,2024-11-27T07:22:16.297Z,"5 km W of Mammoth Lakes, CA",earthquake,0.24,1.66999996,0.1,8,automatic,nc,nc
2024-11-27T06:46:30.240Z,33.7625,-117.527,7.58,0.79,ml,28,78,0.0419,0.21,ci,ci40988240,2024-11-27T14:51:55.619Z,"12 km NNE of Trabuco Canyon, CA",earthquake,0.3,0.43,0.146,17,reviewed,ci,ci
2024-11-27T06:45:32.750Z,19.290500640869,-155.4075012207,28.459999084473,2,md,48,76,0.0474,0.140000001,hv,hv74542927,2024-11-27T06:47:27.560Z,"12 km NE of Pāhala, Hawaii",earthquake,0.46,0.569999993,0.189999998,11,automatic,hv,hv
2024-11-27T06:37:42.980Z,37.636833190918,-119.04033660889,-1.1399999856949,1.58,md,9,155,0.01077,0.03,nc,nc75091016,2024-11-27T07:09:31.207Z,"5 km W of Mammoth Lakes, CA",earthquake,0.32,0.219999999,0.21,8,automatic,nc,nc
2024-11-27T06:32:23.180Z,38.824333190918,-122.86083221435,7.2699999809265,0.68,md,12,213,0.02019,0.16,nc,nc75091011,2024-11-27T06:52:18.097Z,"10 km NW of The Geysers, CA",earthquake,2.19,5.01999998,0.43,13,automatic,nc,nc
2024-11-27T06:29:22.065Z,61.6044,-151.0069,60.6,1.2,ml,,,,0.09,ak,ak024f96631q,2024-11-27T06:31:40.178Z,"27 km WNW of Susitna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-11-27T06:29:20.930Z,19.387166976929,-155.24499511719,0.85000002384186,1.95000005,md,14,103,0.006185,0.189999998,hv,hv74542902,2024-11-27T06:32:13.150Z,"6 km S of Volcano, Hawaii",earthquake,0.36,0.310000002,0.159999996,13,automatic,hv,hv
2024-11-27T06:19:34.620Z,63.0704,-150.4511,108,1.4,ml,,,,0.18,ak,ak024f963yuu,2024-11-27T06:21:34.797Z,"65 km NNE of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2024-11-27T06:13:25.784Z,60.1498,-153.0192,113,1.4,ml,,,,0.25,ak,ak024f962nvm,2024-11-27T06:15:52.108Z,"72 km E of Port Alsworth, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-27T06:11:01.740Z,36.509166666667,-121.1085,6.19,1.08,md,24,50,0.06746,0.19,nc,nc75090981,2024-11-27T19:09:31.198Z,"4 km SE of Pinnacles, CA",earthquake,0.33,1.54,0.188,16,reviewed,nc,nc
2024-11-27T06:03:05.420Z,19.148500442505,-155.46282958984,31.120000839233,2.16000009,md,47,171,0.00691,0.129999995,hv,hv74542872,2024-11-27T06:04:49.690Z,"6 km SSE of Pāhala, Hawaii",earthquake,0.6,0.680000007,0.479999989,9,automatic,hv,hv
2024-11-27T05:54:41.690Z,19.381666183472,-155.23516845703,2.0099999904633,2.01,ml,32,62,0.009553,0.209999993,hv,hv74542852,2024-11-27T05:57:32.600Z,"6 km S of Volcano, Hawaii",earthquake,0.3,0.270000011,0.38,15,automatic,hv,hv
2024-11-27T05:52:31.090Z,40.348499298096,-124.18250274658,29.309999465942,2.29,md,18,112,0.0561,0.08,nc,nc75090971,2024-11-27T06:09:30.901Z,"9 km E of Petrolia, CA",earthquake,0.62,1.23000002,0.1,14,automatic,nc,nc
2024-11-27T05:51:25.840Z,33.245,-116.0748333,6.26,0.9,ml,32,67,0.08236,0.2,ci,ci37690596,2024-11-27T15:17:21.751Z,"12 km NNE of Ocotillo Wells, CA",earthquake,0.24,1.16,0.073,21,reviewed,ci,ci
2024-11-27T05:51:19.990Z,33.2431667,-116.0738333,6.85,0.6,ml,20,67,0.08241,0.17,ci,ci40988192,2024-11-27T15:08:45.948Z,"12 km NNE of Ocotillo Wells, CA",earthquake,0.29,0.93,0.177,6,reviewed,ci,ci
2024-11-27T05:44:05.980Z,33.5143333,-116.546,11.92,0.49,ml,21,108,0.05088,0.13,ci,ci40988184,2024-11-27T17:15:58.949Z,"13 km ESE of Anza, CA",earthquake,0.21,0.45,0.178,10,reviewed,ci,ci
2024-11-27T05:43:09.710Z,38.820331573486,-122.797996521,3.5999999046326,0.77,md,9,109,0.009918,0.02,nc,nc75090966,2024-11-27T06:09:30.816Z,"6 km NNW of The Geysers, CA",earthquake,0.69,1.87,0.16,9,automatic,nc,nc
2024-11-27T05:38:56.600Z,17.9865,-66.98,9.61,2.46,md,13,154,0.06344,0.13,pr,pr71466948,2024-11-27T05:49:16.170Z,"6 km W of Fuig, Puerto Rico",earthquake,0.37,0.78,0.152018479245,8,reviewed,pr,pr
2024-11-27T05:38:31.559Z,64.4996,-146.895,5.8,1.6,ml,,,,0.33,ak,ak024f95mlmb,2024-11-27T05:49:15.605Z,"2 km S of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-11-27T05:29:34.833Z,61.3016,-152.2769,3.2,0.3,ml,,,,0.1,ak,ak024f95koff,2024-11-27T05:32:03.096Z,"66 km WNW of Beluga, Alaska",earthquake,,1.6,,,automatic,ak,ak
2024-11-27T05:29:21.520Z,34.1355,-117.4893333,2.81,0.71,ml,20,75,0.04371,0.18,ci,ci40988176,2024-11-27T17:08:49.849Z,"5 km NW of Fontana, CA",earthquake,0.3,0.24,0.226,7,reviewed,ci,ci
2024-11-27T05:25:06.030Z,62.0921,-150.506,30,1.2,ml,,,,1.25,ak,ak024f95jrcb,2024-11-27T05:27:42.034Z,"28 km SSW of Trapper Creek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-11-27T05:20:00.160Z,34.135,-117.4953333,2.53,1.94,ml,119,15,0.03881,0.23,ci,ci40988168,2024-11-27T14:53:37.440Z,"5 km NW of Fontana, CA",earthquake,0.12,0.21,0.168,25,reviewed,ci,ci
2024-11-27T05:08:14.590Z,19.331499099731,-155.17016601562,0.8299999833107,1.75999999,md,36,87,0.0477,0.310000002,hv,hv74542792,2024-11-27T05:09:54.610Z,"14 km SSE of Volcano, Hawaii",earthquake,0.48,0.469999999,0.330000013,11,automatic,hv,hv
2024-11-27T05:07:42.855Z,63.1127,-149.3351,86.6,1.4,ml,,,,0.64,ak,ak024f95fzal,2024-11-27T05:09:57.872Z,"36 km SSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-11-27T04:58:44.400Z,38.900833129883,-122.74166870117,4.0500001907349,1.52,md,14,164,0.05878,0.07,nc,nc75090951,2024-11-27T05:29:30.543Z,"9 km N of Cobb, CA",earthquake,0.59,1.15999997,0.22,15,automatic,nc,nc
2024-11-27T04:43:08.400Z,32.9795,-116.3126667,9.74,0.81,ml,29,81,0.08271,0.18,ci,ci40988152,2024-11-27T14:53:32.088Z,"25 km SW of Ocotillo Wells, CA",earthquake,0.22,0.55,0.168,12,reviewed,ci,ci
2024-11-27T04:42:00.087Z,61.7393,-150.6697,31.2,1.3,ml,,,,0.73,ak,ak024f951yg8,2024-11-27T04:43:49.420Z,"23 km NNW of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-27T04:23:05.610Z,38.784000396729,-122.75650024414,3.3199999332428,1.08,md,13,77,0.0151,0.21,nc,nc75090936,2024-11-27T04:42:15.225Z,"1 km N of The Geysers, CA",earthquake,0.86,1.66999996,0.19,13,automatic,nc,nc
2024-11-27T04:16:00.880Z,19.146999359131,-155.46217346191,31.840000152588,2.3499999,md,43,171,0.00837,0.140000001,hv,hv74542737,2024-11-27T04:17:45.050Z,"6 km SSE of Pāhala, Hawaii",earthquake,0.56,0.479999989,0.150000006,4,automatic,hv,hv
2024-11-27T04:05:26.190Z,44.411166666667,-115.20183333333,3.18,1.55,ml,12,72,0.3976,0.11,mb,mb90067088,2024-11-27T16:00:34.160Z,"30 km NW of Stanley, Idaho",earthquake,0.31,1.86,0.16814878360796,14,reviewed,mb,mb
2024-11-27T04:04:20.820Z,17.990833333333,-66.173833333333,9.74,2.04,md,7,172,0.06856,0.24,pr,pr71466943,2024-11-27T04:28:18.630Z,"4 km NNW of Jobos, Puerto Rico",earthquake,0.79,1.17,0.14431035879216,5,reviewed,pr,pr
2024-11-27T03:38:14.754Z,61.9457,-150.2714,19.6,1.7,ml,,,,0.18,ak,ak024f94fp43,2024-11-27T03:39:50.801Z,"25 km NNW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-27T03:34:54.981Z,60.1795,-152.5026,59.4,1.8,ml,,,,0.87,ak,ak024f94excq,2024-11-27T03:37:09.766Z,"48 km WNW of Ninilchik, Alaska",earthquake,,4.5,,,automatic,ak,ak
